"Trx
 No",Plaza No (Exit),Lane No (Exit),"Entry
Plaza","Job
No","Transaction 
Date & Time",Trx,AVC,"Payment
Mode","Fare 
Amount
(RM)","Account
Type",Mfg No/Tag ID,Vehicle No,"Paid 
Amount
(RM)","Penalty
Code",Balance,Exceptional
718,202,K06,201,2,1/10/2025 18:41,1,1,RFID,4.5,3,E2801105200070DECCE20A55,JEB8968,4.5,,179.42,
719,202,K06,201,2,1/10/2025 18:41,1,1,RFID,4.5,3,E28011052000715DE1360A55,KFP49,4.5,,75.5,
720,202,K06,201,2,1/10/2025 18:41,1,1,RFID,4.5,3,E2806F12200073024132AB1B,VDJ5552,4.5,,214.94,
721,202,K06,201,2,1/10/2025 18:42,1,1,RFID,4.5,3,E2806F12200096023E98FE99,JSP1813,4.5,,118.26,
722,202,K06,201,2,1/10/2025 18:42,1,1,RFID,4.5,3,E2003412012D0100062FE5BE,JST9294,4.5,,45.48,
723,202,K06,201,2,1/10/2025 18:42,1,1,RFID,4.5,3,E2801105200078C9E8920ACC,BGE1160,4.5,,0.53,
724,202,K06,201,2,1/10/2025 18:42,1,1,RFID,4.5,3,E2806F1220001C0242249A60,JNN5277,4.5,,108.68,
725,202,K06,201,2,1/10/2025 18:42,1,1,RFID,4.5,3,E28011052000745E4A800993,JQM1779,4.5,,496.21,
726,202,K06,201,2,1/10/2025 18:42,1,1,RFID,4.5,3,E28011052000764AE2AA0A55,JQG9592,4.5,,75.5,
727,202,K06,203,2,1/10/2025 18:43,1,1,RFID,5.6,3,E2806F1220008502424A4464,RT5339,5.6,,18.87,
728,202,K06,201,2,1/10/2025 18:43,1,1,RFID,4.5,3,E280110520007B53E9590ACC,JSY8144,4.5,,134.05,
729,202,K06,201,2,1/10/2025 18:43,1,1,RFID,4.5,3,E280110520007B19C8C90A55,SB9802H,4.5,,3.03,
730,202,K06,201,2,1/10/2025 18:43,1,1,RFID,4.5,3,E2806F1220004902425CB465,VPR2297,4.5,,6.88,
731,202,K06,201,2,1/10/2025 18:43,1,1,RFID,4.5,3,E2801105200076D6C64A0A55,JSP5180,4.5,,229.39,
732,202,K06,201,2,1/10/2025 18:44,1,1,RFID,4.5,3,E28011052000739DC6960A55,JMN6222,4.5,,"3,630.89",
733,202,K06,201,2,1/10/2025 18:44,1,1,RFID,4.5,3,E2806F122000A9024133897D,VX2932,4.5,,75.5,
734,202,K06,201,2,1/10/2025 18:44,1,1,RFID,4.5,3,E280110520007704CA2C0A55,JVA4650,4.5,,75.5,
735,202,K06,201,2,1/10/2025 18:44,1,1,RFID,4.5,3,E2806F1220003202412D2739,KFU9918,4.5,,"1,404.87",
736,202,K06,203,2,1/10/2025 18:44,1,1,RFID,5.6,3,E280110520007A5DC6BF0A55,JTS6611,5.6,,290.69,
737,202,K06,201,2,1/10/2025 18:45,1,1,RFID,4.5,3,E2806F122000840242553B53,JYG5191,4.5,,10.97,
738,202,K06,201,2,1/10/2025 18:45,1,1,RFID,4.5,3,E28011052000791419A80A56,JUS5423,4.5,,93.87,
739,202,K06,203,2,1/10/2025 18:45,1,1,RFID,5.6,3,E2801105200077539D840A1C,JUX8825,5.6,,74.4,
740,202,K06,201,2,1/10/2025 18:45,1,1,RFID,4.5,3,E28011052000724DE8AC0ACC,VS690,4.5,,234.78,
741,202,K06,201,2,1/10/2025 18:45,1,1,RFID,4.5,3,E2806F122000B402413137B9,JTK7328,4.5,,9.81,
742,202,K06,201,2,1/10/2025 18:45,1,1,RFID,4.5,3,E280110520007AD44A9A0993,JQR1441,4.5,,416.07,
743,202,K06,204,2,1/10/2025 18:46,1,1,RFID,9.9,3,E2801105200076DBD58409ED,JTC9700,9.9,,"1,168.73",
744,202,K06,201,2,1/10/2025 18:46,1,1,RFID,4.5,3,E280110520007049E8080ACC,JJD192,4.5,,107.08,
745,202,K06,201,2,1/10/2025 18:46,1,1,RFID,4.5,3,E280110520007043C9760A55,JPN7386,4.5,,75.5,
746,202,K06,201,2,1/10/2025 18:46,1,1,RFID,4.5,3,E280110520007482F9EE0ACE,JRR2707,4.5,,34.23,
747,202,K06,201,2,1/10/2025 18:46,1,1,RFID,4.5,3,E280110520007A4149490AE3,JPD911,4.5,,96.73,
748,202,K06,201,2,1/10/2025 18:46,1,1,RFID,4.5,3,E280110520007294F6630AD3,JMT9333,4.5,,75.5,
749,202,K06,201,2,1/10/2025 18:47,1,1,RFID,4.5,3,E2801105200076CEE2940A55,JUX9659,4.5,,75.5,
750,202,K06,201,2,1/10/2025 18:47,1,1,RFID,4.5,3,E28011052000799AE0FD0A55,JSG8183,4.5,,103.32,
751,202,K06,204,2,1/10/2025 18:49,1,1,RFID,9.9,3,E2C06A12200091022CBB86CE,SNR8877Z,9.9,,55.39,
752,202,K06,201,2,1/10/2025 18:49,1,1,RFID,4.5,3,E2806F122000D4024131009F,JXG9961,4.5,,75.5,
753,202,K06,201,2,1/10/2025 18:49,1,1,RFID,4.5,3,E2806F1220004502413080EA,JXL162,4.5,,59.27,
754,202,K06,201,2,1/10/2025 18:49,1,1,RFID,4.5,3,E280110520007315E90B0ACC,JQH6361,4.5,,193.86,
755,202,K06,201,2,1/10/2025 18:51,1,1,RFID,4.5,3,E2806F1220009002414703E5,JWE8399,4.5,,243.26,
756,202,K06,201,2,1/10/2025 18:51,1,1,RFID,4.5,3,E28011052000715EC6580A55,JRP4565,4.5,,24.82,
757,202,K06,201,2,1/10/2025 18:52,1,1,RFID,4.5,3,E280110520007B8EF9370ACE,JVV759,4.5,,75.5,
758,202,K06,204,2,1/10/2025 18:52,1,1,RFID,9.9,3,E2806F122000FC0241217636,JUT5335,9.9,,75.99,
759,202,K06,203,2,1/10/2025 18:52,1,1,RFID,5.6,3,E280110520007292E8730ACC,AKF262,5.6,,8.7,
760,202,K06,201,2,1/10/2025 18:53,1,1,RFID,4.5,3,E2806F122000BB0241471E61,JKR8817,4.5,,89.57,
761,202,K06,201,2,1/10/2025 18:53,1,1,RFID,4.5,3,E28011052000738E0C030A5A,JSH3572,4.5,,75.5,
762,202,K06,201,2,1/10/2025 18:54,1,1,RFID,4.5,3,E2806F1220002E02424F3D19,JXT2822,4.5,,138.26,
763,202,K06,201,2,1/10/2025 18:54,1,1,RFID,4.5,3,E280110520007896E2A00A55,JPP9900,4.5,,"2,950.81",
764,202,K06,201,2,1/10/2025 18:54,1,1,RFID,4.5,3,E2806F122000B0023E85016D,BHS431,4.5,,75.5,
765,202,K06,201,2,1/10/2025 18:54,1,1,RFID,4.5,3,E2806F12200047024122313C,JWU1113,4.5,,938.28,
766,202,K06,201,2,1/10/2025 18:54,1,1,RFID,4.5,3,E2801105200076D2C53F0A55,JUT7596,4.5,,75.5,
767,202,K06,201,2,1/10/2025 18:54,1,1,RFID,4.5,3,E2806F122000F902423D2C15,JLY2622,4.5,,"1,008.91",
768,202,K06,201,2,1/10/2025 18:55,1,1,RFID,4.5,3,E280110520007A4B4323097F,JRA9852,4.5,,1.13,
769,202,K06,201,2,1/10/2025 18:55,1,1,RFID,4.5,3,E280110520007B82E7BD0ACC,VGA2668,4.5,,90.54,
770,202,K06,201,2,1/10/2025 18:55,1,1,RFID,4.5,3,E280110520007A92E2110A55,JRG330,4.5,,21.63,
771,202,K06,201,2,1/10/2025 18:55,1,1,RFID,4.5,3,E2806F122000460242441E1E,JPH4557,4.5,,"1,341.93",
772,202,K06,201,2,1/10/2025 18:55,1,1,RFID,4.5,3,E280110520007A5AB8E70AD1,WXG9389,4.5,,114.12,
773,202,K06,201,2,1/10/2025 18:56,1,1,RFID,4.5,3,E280110520007184F9020ACE,BRR8661,4.5,,130.97,
774,202,K06,201,2,1/10/2025 18:56,1,1,RFID,4.5,3,E2806F122000BD02423D8EDD,ANV5530,4.5,,348.93,
775,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E2806F122000F10242241EBB,JXS6845,4.5,,107.45,
776,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E280110520007099C7070A55,JTV4500,4.5,,"1,343.85",
777,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E2806F122000CE024223EE07,JYG3436,4.5,,308.71,
778,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E28011052000714AE2A10A55,JPC2283,4.5,,39.92,
779,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E2806F1220006A024150509B,JUJ9566,4.5,,"3,039.38",
780,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E28011052000754EE2FE0A55,JUX8146,4.5,,"2,082.36",
781,202,K06,201,2,1/10/2025 18:57,1,1,RFID,4.5,3,E280110520007B5DE07C0A55,JRU3943,4.5,,180.73,
782,202,K06,203,2,1/10/2025 18:57,1,1,RFID,5.6,3,E28011052000730CE8CE0ACC,JMQ6722,5.6,,74.4,
783,202,K06,203,2,1/10/2025 18:58,1,1,RFID,5.6,3,E2806F122000BC024133778E,JWA6809,5.6,,84.22,
784,202,K06,201,2,1/10/2025 18:58,1,1,RFID,4.5,3,E280110520007251F8F50ACE,JWW8039,4.5,,280.8,
785,202,K06,201,2,1/10/2025 18:58,1,1,RFID,4.5,3,E28011052000750DE0E20A55,JVQ7997,4.5,,145.85,
786,202,K06,201,2,1/10/2025 18:58,1,1,RFID,4.5,3,E280110520007113F90D0ACE,UTM7770,4.5,,"19,995.50",
787,202,K06,201,2,1/10/2025 18:58,1,1,RFID,4.5,3,E2806F12200082024137D664,JUQ9905,4.5,,75.5,
788,202,K06,201,2,1/10/2025 18:58,1,1,RFID,4.5,3,E28011052000755BE90E0ACC,JPF66,4.5,,78.04,
789,202,K06,201,2,1/10/2025 18:59,1,1,RFID,4.5,3,E280110520007A52D65E09ED,JLR7577,4.5,,181.8,
790,202,K06,201,2,1/10/2025 18:59,1,1,RFID,4.5,3,E2806F1220004C0242447844,ANT9293,4.5,,144.58,
791,202,K06,201,2,1/10/2025 18:59,1,1,RFID,4.5,3,E280110520007252C5540A55,JDR1234,4.5,,220.1,
792,202,K06,201,2,1/10/2025 18:59,1,1,RFID,4.5,3,E2806F12200044023E85A3F4,CCV5413,4.5,,730.21,
793,202,K06,201,2,1/10/2025 18:59,1,1,RFID,4.5,3,E280110520007284E9700ACC,JQQ3812,4.5,,"1,371.60",
794,202,K06,201,2,1/10/2025 19:00,1,1,RFID,4.5,3,E28011052000778319170A56,JRJ5056,4.5,,301.04,
795,202,K06,201,2,1/10/2025 19:00,1,1,RFID,4.5,3,E28011052000765ACAE90A55,ALT5138,4.5,,214.3,
796,202,K06,201,2,1/10/2025 19:00,1,1,RFID,4.5,3,E28011052000730AF9BE0ACE,JSR9471,4.5,,40.54,
797,202,K06,201,2,1/10/2025 19:00,1,1,RFID,4.5,3,E2806F1220009D0241216432,JQW638,4.5,,136.16,
798,202,K06,204,2,1/10/2025 19:01,1,1,RFID,9.9,3,E2C06A12200071022CB97F25,SBE2323E,9.9,,72.79,
799,202,K06,204,2,1/10/2025 19:01,1,1,RFID,9.9,3,E280110520007145A7CB0AD1,VEP5535,9.9,,70.1,
800,202,K06,201,2,1/10/2025 19:01,1,1,RFID,4.5,3,E280110520007784E1240A55,JUF8644,4.5,,0.94,
801,202,K06,203,2,1/10/2025 19:01,1,1,RFID,5.6,3,E280110520007494C4D90A55,JNS8816,5.6,,389.29,
802,202,K06,201,2,1/10/2025 19:01,1,1,RFID,4.5,3,E28011052000758AF6370AD3,JUJ9222,4.5,,118.04,
803,202,K06,204,2,1/10/2025 19:02,1,1,RFID,9.9,3,E280110520007ADBF9D00ACE,VDQ7310,9.9,,123.69,
804,202,K06,201,2,1/10/2025 19:02,1,1,RFID,4.5,3,E2806F122000C7024224A8BA,JEE50,4.5,,189.22,
805,202,K06,201,2,1/10/2025 19:02,1,1,RFID,4.5,3,E280110520007949F44D0ACE,JWU1758,4.5,,75.5,
806,202,K06,203,2,1/10/2025 19:03,1,1,RFID,5.6,3,E2806F122000C502424AA113,SYY9293,5.6,,37.06,
807,202,K06,201,2,1/10/2025 19:03,1,1,RFID,4.5,3,E2801105200074CAA3FE09ED,JTR1124,4.5,,80.81,
808,202,K06,204,2,1/10/2025 19:03,1,1,RFID,9.9,3,E28011052000731AE0CE0A55,JPM1846,9.9,,75.66,
809,202,K06,201,2,1/10/2025 19:03,1,1,RFID,4.5,3,E2806F122000E602424ECA5C,VEE2571,4.5,,75.5,
810,202,K06,201,2,1/10/2025 19:04,1,1,RFID,4.5,3,E28011052000750AE13F0A55,MDM5526,4.5,,100.26,
811,202,K06,201,2,1/10/2025 19:04,1,1,RFID,4.5,3,E2806F12200027023EB0B8C2,VAU3803,4.5,,341.34,
812,202,K06,201,2,1/10/2025 19:04,1,1,RFID,4.5,3,E28011052000768AE82F0ACC,JUC6363,4.5,,89.02,
813,202,K06,201,2,1/10/2025 19:04,1,1,RFID,4.5,3,E280110520007042B8D80AD1,JTK1076,4.5,,75.5,
814,202,K06,201,2,1/10/2025 19:04,1,1,RFID,4.5,3,E2806F1220005802423D72B3,JXG886,4.5,,75.5,
815,202,K06,201,2,1/10/2025 19:05,1,1,RFID,4.5,3,E28011052000754DE2B00A55,JVE2726,4.5,,75.5,
816,202,K06,201,2,1/10/2025 19:05,1,1,RFID,4.5,3,E28011052000790ACCCB0A55,JRR8765,4.5,,24.93,
817,202,K06,203,2,1/10/2025 19:06,1,1,RFID,5.6,3,E280110520007289F6190AD3,WNV8888,5.6,,36.61,
818,202,K06,203,2,1/10/2025 19:06,1,1,RFID,5.6,3,E2806F1220002902424AD3DD,JQJ7839,5.6,,907.37,
819,202,K06,203,2,1/10/2025 19:06,1,1,RFID,5.6,3,E2806F122000B7023E9C2B50,JWX1566,5.6,,472.5,
820,202,K06,203,2,1/10/2025 19:06,1,1,RFID,5.6,3,E28011052000765AE82C0ACC,RT9094,5.6,,74.4,
821,202,K06,201,2,1/10/2025 19:06,1,1,RFID,4.5,3,E2806F122000FC023E9C1790,JVX2415,4.5,,231.87,
822,202,K06,201,2,1/10/2025 19:06,1,1,RFID,4.5,3,E280110520007A59D62009ED,WB5544U,4.5,,129.2,
823,202,K06,201,2,1/10/2025 19:07,1,1,RFID,4.5,3,E2806F122000A2024224CF9F,JXS8939,4.5,,75.5,
824,202,K06,201,2,1/10/2025 19:07,1,1,RFID,4.5,3,E280110520007705CA1F0A55,JUB1279,4.5,,75.5,
825,202,K06,201,2,1/10/2025 19:07,1,1,RFID,4.5,3,E2806F12200007023E9BB7B7,JXB3665,4.5,,144.17,
826,202,K06,201,2,1/10/2025 19:07,1,1,RFID,4.5,3,E2806F122000AC0241339BB7,JRD5204,4.5,,75.5,
827,202,K06,201,2,1/10/2025 19:07,1,1,RFID,4.5,3,E280110520007753F9B70ACE,JMU5481,4.5,,276.01,
828,202,K06,201,2,1/10/2025 19:08,1,1,RFID,4.5,3,E28011052000799243D8097F,JSR9965,4.5,,"3,216.48",
829,202,K06,201,2,1/10/2025 19:08,1,1,RFID,4.5,3,E28011052000769DF5E90AD3,JWL9060,4.5,,"1,113.89",
830,202,K06,201,2,1/10/2025 19:08,1,1,RFID,4.5,3,E2801105200078C2E16A0A55,JTQ5085,4.5,,715.91,
831,202,K06,201,2,1/10/2025 19:09,1,1,RFID,4.5,3,E2806F12200071024121FF6D,JUH2804,4.5,,84.53,
832,202,K06,201,2,1/10/2025 19:09,1,1,RFID,4.5,3,E2801105200071118CF30A1C,JSC2391,4.5,,75.5,
833,202,K06,201,2,1/10/2025 19:09,1,1,RFID,4.5,3,E2806F122000FF024223DE9C,JXS6830,4.5,,212.3,
834,202,K06,201,2,1/10/2025 19:09,1,1,RFID,4.5,3,E280110520007B560BFE0A5A,JKT4531,4.5,,202.19,
835,202,K06,203,2,1/10/2025 19:09,1,1,RFID,5.6,3,E2806F1220003102423B20D4,SYD9919,5.6,,8.6,
836,202,K06,201,2,1/10/2025 19:10,1,1,RFID,4.5,3,E28011052000705BE8BE0ACC,JVK4949,4.5,,75.5,
837,202,K06,201,2,1/10/2025 19:10,1,1,RFID,4.5,3,E28011052000779EF3C50ACE,JSB8011,4.5,,228.2,
838,202,K06,201,2,1/10/2025 19:11,1,1,RFID,4.5,3,E28011052000799AC5030A55,JQX200,4.5,,235.67,
839,202,K06,201,2,1/10/2025 19:11,1,1,RFID,4.5,3,E2806F1220005202424FCE69,JJR800,4.5,,"1,985.93",
840,202,K06,201,2,1/10/2025 19:11,1,1,RFID,4.5,3,E280110520007312F9C00ACE,JPL9772,4.5,,75.5,
841,202,K06,201,2,1/10/2025 19:11,1,1,RFID,4.5,3,E28011052000764CC8CB0A55,JVN2629,4.5,,85.34,
842,202,K06,203,2,1/10/2025 19:11,1,1,RFID,5.6,3,E28011052000709DC5200A55,JQG8821,5.6,,188.87,
843,202,K06,201,2,1/10/2025 19:11,1,1,RFID,4.5,3,E28011052000765AF98A0ACE,Y5576,4.5,,75.5,
844,202,K06,201,2,1/10/2025 19:11,1,1,RFID,4.5,3,E280110520007A9BCA030A55,JVC5833,4.5,,110.55,
845,202,K06,204,2,1/10/2025 19:11,1,1,RFID,9.9,3,E2801105200076DE42FB097F,JSU678,9.9,,181.04,
846,202,K06,201,2,1/10/2025 19:12,1,1,RFID,4.5,3,E2806F1220006F024133AF16,JXK9860,4.5,,500.77,
847,202,K06,201,2,1/10/2025 19:12,1,1,RFID,4.5,3,E2806F12200008023E98468A,JQX8029,4.5,,"1,419.42",
848,202,K06,201,2,1/10/2025 19:12,1,1,RFID,4.5,3,E2806F1220000C024244D8EF,JXS7865,4.5,,301.93,
849,202,K06,203,2,1/10/2025 19:12,1,1,RFID,5.6,3,E280110520007B1BC4F30A55,JUX5107,5.6,,132.73,
850,202,K06,204,2,1/10/2025 19:12,1,1,RFID,9.9,3,E2806F122000E8023E98CB00,WTD5276,9.9,,15.06,
851,202,K06,203,2,1/10/2025 19:12,1,1,RFID,5.6,3,E280110520007B19CD9F0A55,JSV274,5.6,,28.82,
852,202,K06,201,2,1/10/2025 19:12,1,1,RFID,4.5,3,E2806F1220003A024132E02C,VNN107,4.5,,504.93,
853,202,K06,201,2,1/10/2025 19:13,1,1,RFID,4.5,3,E280110520007489C87E0A55,AJT36,4.5,,75.5,
854,202,K06,201,2,1/10/2025 19:13,1,1,RFID,4.5,3,E28011052000784CF9DF0ACE,JWR9663,4.5,,75.5,
855,202,K06,201,2,1/10/2025 19:13,1,1,RFID,4.5,3,E2801105200070C3E13A0A55,JUJ4515,4.5,,201.49,
856,202,K06,201,2,1/10/2025 19:13,1,1,RFID,4.5,3,E2806F1220001202412D71FD,JVV1226,4.5,,258.42,
857,202,K06,204,2,1/10/2025 19:13,1,1,RFID,9.9,3,E2806F122000F602413AE94D,JVM3141,9.9,,170.91,
858,202,K06,203,2,1/10/2025 19:14,1,1,RFID,5.6,3,E2806F1220004A0241506363,VMV4314,5.6,,74.4,
859,202,K06,201,2,1/10/2025 19:15,1,1,RFID,4.5,3,E280110520007152F8940ACE,WPQ7999,4.5,,29.37,
860,202,K06,201,2,1/10/2025 19:16,1,1,RFID,4.5,3,E2806F122000E202415081FB,JUV877,4.5,,21.75,
861,202,K06,201,2,1/10/2025 19:16,1,1,RFID,4.5,3,E280110520007841813F0A51,JUL966,4.5,,75.5,
862,202,K06,201,2,1/10/2025 19:16,1,1,RFID,4.5,3,E28011052000744BE9480ACC,JWB2850,4.5,,24.47,
863,202,K06,203,2,1/10/2025 19:16,1,1,RFID,5.6,3,E2806F1220002D02424F2F0B,UITM2871,5.6,,21.02,
864,202,K06,201,2,1/10/2025 19:17,1,1,RFID,4.5,3,E2806F1220002502412D5DEA,VLV939,4.5,,43.44,
865,202,K06,201,2,1/10/2025 19:17,1,1,RFID,4.5,3,E280110520007145CD730A55,JSB8356,4.5,,102.75,
866,202,K06,204,2,1/10/2025 19:18,1,1,RFID,9.9,3,E2806F12200024024133A65D,JRN3070,9.9,,70.1,
867,202,K06,201,2,1/10/2025 19:19,1,1,RFID,4.5,3,E280110520007386CCD00A55,Jul-45,4.5,,75.5,
868,202,K06,203,2,1/10/2025 19:19,1,1,RFID,5.6,3,E2801105200078D6E1660A55,JUT4190,5.6,,102.28,
869,202,K06,201,2,1/10/2025 19:20,1,1,RFID,4.5,3,E280110520007519E1460A55,SYU9998,4.5,,191.91,
870,202,K06,201,2,1/10/2025 19:20,1,1,RFID,4.5,3,E2806F122000920242240220,JXT8879,4.5,,493.62,
871,202,K06,204,2,1/10/2025 19:20,1,1,RFID,9.9,3,E2801105200070CA3F2E09A4,TAN3226,9.9,,301.22,
872,202,K06,201,2,1/10/2025 19:21,1,1,RFID,4.5,3,E2806F12200085023E851460,RAR9222,4.5,,192.2,
873,202,K06,201,2,1/10/2025 19:21,1,1,RFID,4.5,3,E280110520007B5649670AE3,JRA8915,4.5,,57.31,
874,202,K06,201,2,1/10/2025 19:21,1,1,RFID,4.5,3,E2806F1220009802424AFF91,JAP2828,4.5,,227.19,
875,202,K06,201,2,1/10/2025 19:21,1,1,RFID,4.5,3,E2806F12200032024132FDA5,JXP8303,4.5,,"1,365.75",
876,202,K06,204,2,1/10/2025 19:21,1,1,RFID,9.9,3,E280110520007744C6EE0A55,JSP1104,9.9,,466.92,
877,202,K06,201,2,1/10/2025 19:21,1,1,RFID,4.5,3,E2806F1220002B024243F804,VNX1649,4.5,,17.02,
878,202,K06,201,2,1/10/2025 19:22,1,1,RFID,4.5,3,E2806F1220001302424A83D7,JQC7621,4.5,,80.02,
879,202,K06,201,2,1/10/2025 19:22,1,1,RFID,4.5,3,E20034120133010004E25502,JST121,4.5,,546.34,
880,202,K06,203,2,1/10/2025 19:22,1,1,RFID,5.6,3,E2801105200078DDE9290ACC,WC8728G,5.6,,74.4,
881,202,K06,201,2,1/10/2025 19:23,1,1,RFID,4.5,3,E2806F122000CA0241216442,CBE9751,4.5,,28.25,
882,202,K06,204,2,1/10/2025 19:23,1,1,RFID,9.9,3,E2801105200078D5E8210ACC,SYM60,9.9,,87.53,
883,202,K06,201,2,1/10/2025 19:23,1,1,RFID,4.5,3,E2806F122000A502423D2EDD,Jun-02,4.5,,75.5,
884,202,K06,201,2,1/10/2025 19:23,1,1,RFID,4.5,3,E2806F122000AD0241210CFF,ANA4131,4.5,,"8,486.42",
885,202,K06,201,2,1/10/2025 19:23,1,1,RFID,4.5,3,E2801105200070C9C95A0A55,JLG9159,4.5,,108.69,
886,202,K06,201,2,1/10/2025 19:23,1,1,RFID,4.5,3,E2801105200074D6E7C20ACC,JNR2318,4.5,,271.28,
887,202,K06,201,2,1/10/2025 19:24,1,1,RFID,4.5,3,E2806F1220003D0242240110,SMR1683,4.5,,75.5,
888,202,K06,201,2,1/10/2025 19:24,1,1,RFID,4.5,3,E2806F122000320241506B91,W660Q,4.5,,89.58,
889,202,K06,204,2,1/10/2025 19:24,1,1,RFID,9.9,3,E2806F1220009C02424B001A,WXJ3825,9.9,,658.2,
890,202,K06,201,2,1/10/2025 19:24,1,1,RFID,4.5,3,E280110520007541CA3B0A55,JVK5076,4.5,,75.5,
891,202,K06,201,2,1/10/2025 19:24,1,1,RFID,4.5,3,E280110520007B02F9C40ACE,JST7260,4.5,,75.5,
892,202,K06,201,2,1/10/2025 19:25,1,1,RFID,4.5,3,E2806F122000060241470616,JXN4573,4.5,,124,
893,202,K06,201,2,1/10/2025 19:25,1,1,RFID,4.5,3,E2806F122000860242496AFD,JRM1359,4.5,,"12,693.92",
894,202,K06,201,2,1/10/2025 19:25,1,1,RFID,4.5,3,E280110520007791E8BA0ACC,JDU58,4.5,,794.27,
895,202,K06,201,2,1/10/2025 19:25,1,1,RFID,4.5,3,E280110520007184C6B00A55,SK8942B,4.5,,84.16,
896,202,K06,201,2,1/10/2025 19:26,1,1,RFID,4.5,3,E280110520007A4E19BF0A56,JLK2196,4.5,,780.08,
897,202,K06,204,2,1/10/2025 19:26,1,1,RFID,9.9,3,E28011052000715CC8760A55,ALU1512,9.9,,474.76,
898,202,K06,201,2,1/10/2025 19:26,1,1,RFID,4.5,3,E280110520007306E8CA0ACC,JSB6761,4.5,,"1,418.72",
899,202,K06,201,2,1/10/2025 19:26,1,1,RFID,4.5,3,E2806F122000BF02424E5AD7,VNJ4667,4.5,,71.41,
900,202,K06,204,2,1/10/2025 19:27,1,1,RFID,9.9,3,E2806F122000C1023EB022F5,SWE3770,9.9,,37.91,
901,202,K06,201,2,1/10/2025 19:27,1,1,RFID,4.5,3,E2801105200070C9CA490A55,JKH7,4.5,,336.26,
902,202,K06,201,2,1/10/2025 19:27,1,1,RFID,4.5,3,E28011052000734C19CC0A56,JTT5523,4.5,,"3,171.92",
903,202,K06,201,2,1/10/2025 19:27,1,1,RFID,4.5,3,E2806F122000DB02413350D9,JWV881,4.5,,75.5,
904,202,K06,201,2,1/10/2025 19:27,1,1,RFID,4.5,3,E2806F1220008D0241225620,JFF950,4.5,,73.04,
905,202,K06,201,2,1/10/2025 19:28,1,1,RFID,4.5,3,E2806F1220004D02413317E3,JQX1720,4.5,,82.87,
906,202,K06,204,2,1/10/2025 19:28,1,1,RFID,9.9,3,E2003412013102000661FA4B,WC125U,9.9,,198.4,
907,202,K06,201,2,1/10/2025 19:28,1,1,RFID,4.5,3,E2806F12200048024132CB58,JTL6566,4.5,,75.5,
908,202,K06,201,2,1/10/2025 19:28,1,1,RFID,4.5,3,E2806F122000B7023E857420,Jun-26,4.5,,15.75,
909,202,K06,201,2,1/10/2025 19:29,1,1,RFID,4.5,3,E2806F1220001B0241333D9C,JXM1265,4.5,,"3,785.03",
910,202,K06,201,2,1/10/2025 19:29,1,1,RFID,4.5,3,E2806F1220003302424B032A,JXL4826,4.5,,105.82,
911,202,K06,201,2,1/10/2025 19:29,1,1,RFID,4.5,3,E280110520007881E7E40ACC,JUT1117,4.5,,76.99,
912,202,K06,201,2,1/10/2025 19:29,1,1,RFID,4.5,3,E28011052000730AE10A0A55,VEA5364,4.5,,75.5,
913,202,K06,204,2,1/10/2025 19:30,1,1,RFID,9.9,3,E2806F122000EE0242243B28,JMB9362,9.9,,70.1,
914,202,K06,201,2,1/10/2025 19:30,1,1,RFID,4.5,3,E2806F122000FD023E852B17,BMS6658,4.5,,76.25,
915,202,K06,201,2,1/10/2025 19:31,1,1,RFID,4.5,3,E2801105200070D4CCCF0A55,WWG6287,4.5,,167.88,
916,202,K06,201,2,1/10/2025 19:31,1,1,RFID,4.5,3,E28011052000771D19180A56,JRN1748,4.5,,75.5,
917,202,K06,201,2,1/10/2025 19:32,1,1,RFID,4.5,3,E2806F122000BA02425255E5,JVD637,4.5,,119.29,
918,202,K06,201,2,1/10/2025 19:32,1,1,RFID,4.5,3,E2801105200071540AF20A5A,JUC9893,4.5,,34.71,
919,202,K06,201,2,1/10/2025 19:32,1,1,RFID,4.5,3,E2806F1220008602412D3D43,JUM4174,4.5,,76.04,
920,202,K06,201,2,1/10/2025 19:32,1,1,RFID,4.5,3,E2806F122000B2023E9CAD7F,TDA7899,4.5,,476.14,
921,202,K06,201,2,1/10/2025 19:33,1,1,RFID,4.5,3,E280110520007192CA630A55,JRG6903,4.5,,2.69,
922,202,K06,201,2,1/10/2025 19:33,1,1,RFID,4.5,3,E2806F122000E102415098D8,JUP9221,4.5,,75.5,
923,202,K06,201,2,1/10/2025 19:33,1,1,RFID,4.5,3,E280110520007916E8A20ACC,JWE1288,4.5,,2.17,
924,202,K06,201,2,1/10/2025 19:33,1,1,RFID,4.5,3,E280110520007993E98C0ACC,JTL1155,4.5,,165.16,
925,202,K06,201,2,1/10/2025 19:33,1,1,RFID,4.5,3,E2806F122000D3024132B5A3,BGQ9398,4.5,,72.31,
926,202,K06,201,2,1/10/2025 19:34,1,1,RFID,4.5,3,E2806F12200008023E98CA27,SYM7090,4.5,,22.76,
